"","n","var_CV","yield","season_length","rain_prob","strong_rain_prob","storm_prob","frost_prob","chill_requirement","output_1","output_2","output_3","output_4","output_5","output_6","output_7","output_8","output_9","output_10","output_11","output_12"
"6584",1,0.0442190465817442,94.9819884627106,76.0085647137639,0.157724368083815,0.0893172376931769,0.0650290857219031,0.358119344121546,0.855573225622122,160.036648036067,165,12,-10,-15,11,-115,-115,11,-165,-170,13
"6585",1,0.0394806543210538,95.7504806151077,74.12903342184,0.186952146601427,0.0612139536020141,0.0945785627506742,0.358289761388903,0.820532583566146,65.7400980345899,70,18,70,70,0,85,80,-3,10,5,-3
"6586",1,0.0401965804833302,96.3811671990296,78.8677726411639,0.276584646688604,0.068566793394868,0.0854388355275088,0.26176349726597,0.754870365859726,136.389205186204,140,17,105,100,-1,-25,-25,2,0,-10,2
"6587",1,0.0452307044025264,90.6994493060559,76.1079344409894,0.145506504268485,0.0616887514659338,0.0909709989226185,0.34137513599868,0.805691860733585,190.699171149128,200,19,-150,-155,0,30,30,4,-75,-75,8
"6588",1,0.0456058113003054,95.9751014149291,80.9184620718332,0.383505062367115,0.100731032401502,0.068931533584008,0.233908715672019,0.731231007694227,186.015712642957,190,17,-215,-215,9,0,0,-1,-40,-45,3
"6589",1,0.0163087028115114,96.4876402023787,71.669378589488,0.384898466092005,0.0631347619909927,0.0843999425195273,0.251546434830939,0.645003564476527,166.501306544012,170,15,-80,-85,5,100,100,0,-185,-190,0
"6590",1,0.0288148873045198,97.049845424064,74.2994488354446,0.292279196745508,0.0742254585959281,0.0656156399069612,0.289097948028814,0.641533802103577,122.002055355861,125,15,-35,-40,4,100,95,-2,-15,-15,3
"6591",1,0.0331283848583224,96.895979306979,78.6288961032704,0.311055569353878,0.08018437681466,0.0791626076547084,0.317870666553117,0.761803475130624,21.8710704819906,25,17,15,10,9,130,130,0,105,105,6
"6592",1,0.0411037297522164,91.762901601769,76.6897272386012,0.358462489396854,0.0982561855754098,0.0771658264924556,0.273671309638184,0.810689290814533,11.6810842458404,20,22,55,45,-3,100,100,-8,115,115,-4
"6593",1,0.0449584461209464,85.8370397607886,69.9784194184776,0.559196064032423,0.0731664093789443,0.0920459549294352,0.150842374852596,0.668456246356396,95.8378625794185,110,16,-50,-50,-1,-60,-65,1,-75,-75,5
"6594",1,0.0153772800035244,95.3133691405658,77.5603325180328,0.465326498389466,0.0974100533691399,0.0785885198259607,0.362899989482667,0.627719497867018,90.3296120026041,95,25,-85,-85,1,30,25,-2,30,25,-6
"6595",1,0.0347063106202886,92.6520783541152,71.7475398381158,0.274535288120505,0.0773867861175034,0.0648562643902271,0.273158396035924,0.715366790579191,-57.3651428302228,-50,12,130,130,11,110,105,11,205,205,9
"6596",1,0.0313165518234372,96.0404444856399,73.9332724178932,0.182683194865442,0.074325206658928,0.0844469289696899,0.260547656179533,0.726935501951264,285.978480328584,290,11,-210,-210,5,-135,-135,4,-145,-150,7
"6597",1,0.0302497644270087,95.7308495207521,74.0117393605881,0.264687394857901,0.0502078286614183,0.0875148265304916,0.413296873129481,0.672702362740124,180.767691865872,185,14,-165,-170,8,-190,-190,5,-110,-110,-2
"6598",1,0.0390123641136638,97.0996521824531,78.3399996229019,0.430145811054705,0.0861322353159086,0.0925880165552579,0.340974599119366,0.908511296080549,97.104260647534,95,20,-75,-75,9,110,115,-1,-15,-20,-3
"6599",1,0.0539310618547658,95.4555431604449,74.2094554847404,0.203115811556979,0.0609202325775735,0.091984097876275,0.266487218072404,0.693852388965936,215.459435737368,220,20,-160,-160,7,-45,-45,-3,-120,-120,2
"6600",1,0.0297940103820912,98.3219293543898,74.6884231200037,0.207742339900459,0.0826842192419997,0.0854704978245321,0.383300378641395,0.788477318675057,198.318235474092,200,16,-45,-50,8,-60,-60,6,-125,-125,1
"6601",1,0.0378850137066049,100.543748865047,74.1722876467908,0.370137408622504,0.0635989605179396,0.0795632218579684,0.299340081002684,0.794285048084152,125.511018125826,125,12,-125,-135,11,50,50,1,-55,-55,7
"6602",1,0.035542882416383,93.2148132448532,77.9879928728856,0.322329844900863,0.0643294190217778,0.0892133786014031,0.284228998524825,0.95927256607485,128.225520507669,130,18,-55,-55,3,-50,-50,1,40,40,4
"6603",1,0.0372965463742932,98.6840941901253,73.5036661614842,0.326671816409471,0.0725596488195324,0.0821505637967283,0.293787099546017,0.682838649186834,238.684847981108,240,15,-135,-135,1,-200,-210,5,-180,-180,6
"6604",1,0.0313120110903451,92.8715623754969,74.2805110159547,0.120982220887935,0.0649151030124705,0.0746632012586927,0.375142493980911,0.761390135832548,217.81791397242,220,11,-155,-150,4,-25,-25,1,-105,-100,4
"6605",1,0.0361390623571338,90.5747719068195,71.0150993282693,0.386813331043742,0.0656964674698525,0.0913860152877644,0.320493745688075,0.616142067150828,50.5601854629216,60,24,5,0,-3,155,145,-7,85,85,1
"6606",1,0.0130749937548299,98.5680698861586,72.0886559035752,0.0253978290274255,0.0611078305642779,0.0890558126937638,0.23241765603474,0.836378716032364,88.5603693990727,85,19,-30,-25,8,80,80,-4,25,30,1
"6607",1,0.0265400330368674,94.5211254187084,77.8688213508576,0.13238852014017,0.0680804217461214,0.0746644872258008,0.230351246742265,0.77860510012944,194.496200861412,200,20,-55,-55,0,-70,-70,-1,-45,-50,1
"6608",1,0.0179204769735561,91.4193916110064,70.9506675954972,0.550163820194083,0.0886299464815549,0.0503218164797711,0.365787799860169,0.749807864075196,161.41169870708,165,14,-10,-5,6,-5,0,0,35,40,1
"6609",1,0.0342923554595986,96.6971854777005,79.0195570786659,0.0544646316196141,0.0614359595997609,0.111746810011306,0.348284194329457,0.743398471573851,106.732967975037,110,22,-120,-125,5,105,105,-7,20,15,-1
"6610",1,0.0300930971702769,96.6753766543924,70.7594694913305,0.30537109860408,0.0799089284717073,0.0610142915772367,0.325876530238341,0.701584861916346,226.701998474985,230,17,-5,-5,-1,-70,-70,0,-140,-140,4
"6611",1,0.0329288824699891,98.2149013176166,77.2881508003839,0.262095281322235,0.0756530917726982,0.099254763672008,0.356063411488796,0.827027787909976,148.170292318443,150,20,-125,-130,4,75,75,-2,-60,-65,-1
"6612",1,0.0247837665485445,94.9515628322368,75.0208648363678,0.245659696745187,0.0775557882539082,0.0651748314850682,0.322096078421843,0.731549203197314,194.925589745486,200,16,-75,-75,4,-85,-95,1,-80,-85,6
"6613",1,7.94131606144111e-05,91.9093265995861,70.2039616035514,0.261327282281498,0.0695531230739727,0.0576531037808466,0.294345363439457,0.91553840476831,166.909422327289,175,17,-170,-175,9,-10,-15,-3,-45,-50,2
"6614",1,0.0235149250097497,95.1007578876682,81.4455251621431,0.00231983971339927,0.0584910170968955,0.0615943639955568,0.267676605965231,0.628514115760719,230.106596517385,230,17,-180,-175,1,-25,-25,3,-200,-200,1
"6615",1,0.0152395387857532,95.3027953842709,75.8871062949494,0.372903484009146,0.0781658868021617,0.0446666209418347,0.275044123015906,0.672418066075153,75.3153212109161,80,16,90,90,3,-90,-95,-1,30,25,2
"6616",1,0.0346527453475544,96.4224971890077,71.1525831728413,0.353997329482588,0.0568452613998131,0.0943565356926269,0.370151969234151,0.772663613576786,101.442915267506,105,22,-45,-45,3,105,100,-5,-130,-135,4
"6617",1,0.0351073827196791,97.2986930240604,80.9238149417679,0.0816908177187498,0.0775955273223936,0.0815192393624441,0.384531816087948,0.715493611791334,142.305565701522,145,21,-120,-125,2,85,85,-2,95,95,0
"6618",1,0.0101623071751794,90.8754189591606,71.7804361900271,0.392933659897813,0.0511581316557304,0.0951136931041509,0.253228970852238,0.84370798135295,170.878132235595,175,15,-175,-175,9,-70,-70,-1,-145,-145,7
"6619",1,0.0277112344416052,93.9715649440388,77.4739294091112,0.256550547741845,0.0737469729054398,0.0742018397457241,0.151719791998233,0.64190968297907,163.989930180752,170,22,-140,-140,6,-10,-10,-3,-35,-35,-3
"6620",1,0.0513169166373739,88.2959096646701,78.6407221698428,0.446273346437045,0.0749873940490864,0.0447134089704417,0.420830131604209,0.75997736922791,93.2620317933601,100,16,30,35,2,-95,-90,2,45,50,8
"6621",1,0.00601908976284809,96.1570671031636,75.9629569567645,0.202970581286382,0.0863070972601772,0.0946971456893067,0.261233645343595,0.625983945345467,206.154611467455,210,13,-100,-100,7,-90,-95,6,-150,-155,5
"6622",1,0.0346259150071303,92.3754221051371,75.6342149436203,0.383934572750032,0.0741510322278454,0.082797611473938,0.450710991278445,0.770455192887887,172.344225041658,175,16,-145,-145,3,-65,-70,4,-95,-95,6
"6623",1,0.0215827113054968,92.5579853062102,72.1561528080853,0.297689615412761,0.0813364361853053,0.0868892472322478,0.3479109587705,0.765717093952539,237.583464589665,235,19,-165,-155,6,50,60,-5,-175,-170,6
"6624",1,0.0288343858785148,94.2839140024505,73.3786159558463,0.40918122270856,0.0908717971724653,0.0833860977750652,0.323766503017217,0.871174409632352,99.295999235133,105,20,-15,-15,1,50,50,-2,40,30,-1
"6625",1,0.0235682085749832,97.0657197109775,78.3360738366102,0.264353743518454,0.0632961724082877,0.0963749821010728,0.393891911533417,0.638475230182239,192.112019048637,195,18,-110,-110,0,60,60,-2,-160,-165,2
"6626",1,0.0540950882837977,94.583578810693,73.0365926201092,0.178823616568595,0.0798116796570311,0.0603421116764536,0.297056644491476,0.926636918597641,129.521791788769,135,15,35,35,-1,105,105,-2,-5,-10,6
"6627",1,0.0255696441927606,93.7751712572429,73.2297910877408,0.310438954040046,0.0700211275312458,0.0799647153698523,0.302255303454215,0.813191396976627,173.734207510742,180,17,-145,-150,1,-10,-10,3,15,15,-2
"6628",1,0.0158314572783893,96.328771515713,75.9047229249609,0.274004893665904,0.0558063619126018,0.0831096950274775,0.308026422178791,0.770501208621842,131.329098298191,135,18,5,5,5,-40,-40,6,50,45,2
"6629",1,0.0235052232099801,86.8516813646579,79.2255130748978,0.269429475189647,0.0560978280221152,0.0801100752801705,0.339838287066596,0.662584626323217,186.873100197747,200,15,-80,-80,9,-5,-10,7,-100,-105,8
"6630",1,0.0412305741183683,101.928952146785,72.1459168985256,0.453031169248038,0.078834679369107,0.0789791872611452,0.295193544759682,0.848632418911151,56.9969135064458,50,23,15,20,-3,105,110,-9,115,120,-7
"6631",1,0.0446712919550562,93.2945883262466,75.8806400574957,0.358552614843098,0.0911102567212016,0.0719474824848868,0.423476874409055,0.860808185032662,158.326012086511,160,17,-110,-115,9,-70,-70,3,-85,-80,6
"6632",1,0.0502794919335451,90.2555498386048,73.3865232559072,0.140231718221295,0.062986078813313,0.0911597474304985,0.377897208766168,0.667490528490005,5.23490873500678,10,19,95,95,4,80,80,0,30,30,5
"6633",1,0.0224053252092202,93.7462881811182,71.4417580514663,0.291137471055629,0.0763882018969272,0.0854272114052719,0.357576135681955,0.723926078132515,73.7653226971935,70,14,5,15,7,105,115,-1,-30,-25,9
"6634",1,0.0538911254166872,98.1954498476485,72.7717125402153,0.0976815178551753,0.0849723011676086,0.0865784465154739,0.288153585585058,0.828757579643526,73.2602539813928,70,15,50,55,2,-50,-45,-1,35,40,3
"6635",1,0.0278235076955031,94.5944069200825,74.3778126972462,0.256285099184883,0.0782236395535675,0.0709522928713212,0.254120087787914,0.641006099306145,109.604002921604,110,17,-120,-115,7,35,35,1,-40,-35,3
"6636",1,0.0412748785086635,87.6121771077856,75.7827251313031,0.169886211930394,0.0782791207832895,0.0879758263576829,0.300751164930379,0.64374770715092,187.610753172626,200,13,-125,-135,11,-60,-70,9,-90,-90,7
"6637",1,0.0240018977900955,97.0305149436088,74.5695904581638,0.0187162068226864,0.0570525283100889,0.0703782168545467,0.286243257628078,0.68377168291989,137.060569773119,140,17,-80,-80,6,-15,-25,4,-40,-40,0
"6638",1,0.0209807195064095,99.9352146354877,70.8877785037417,0.303134386538446,0.0598242576146265,0.0719451823882778,0.333060093463117,0.766121896598748,139.925109461201,140,14,-80,-85,5,-45,-50,7,35,35,6
"6639",1,0.0317570711104908,93.8146410393357,73.3525200323589,0.0592924297712061,0.0713798978116607,0.0724790829137744,0.393393696235901,0.812278722457326,223.844599084372,225,14,-170,-165,9,15,20,-2,10,10,6
"6640",1,0.0295566676568184,94.0365212575922,76.8560200196384,0.170240582080308,0.0978400226037789,0.0724099096432917,0.326607743256698,0.769280805643221,214.006591840316,220,19,-200,-205,1,-25,-30,1,-115,-115,4
"6641",1,0.047307310572916,101.038220469915,74.5855981778697,0.429252834706541,0.0797334505317037,0.0525061120467872,0.271878041718643,0.895160431156624,126.132812286349,125,14,-15,-20,4,-30,-35,-2,-100,-100,11
"6642",1,0.0343141223084684,96.0766002158136,75.1916630145232,0.27324884370139,0.0558363548059865,0.0661376690425682,0.287308046317725,0.801634101104244,161.053742586758,165,16,-80,-85,4,-110,-115,2,-10,-15,0
"6643",1,0.0200061154212802,92.765003351572,75.2217292319874,0.224951183767418,0.0859508364428629,0.0625392369449671,0.338339802452219,0.778838960027042,117.759036571377,125,22,-115,-125,3,-15,-20,-4,105,105,-1
"6644",1,0.0180995843341044,95.3497862486196,71.4807493652612,0.292601312766016,0.0958276316864579,0.0780889464320513,0.342949194591316,0.769491654630576,170.337484991683,175,21,-190,-195,0,-10,-10,-6,-45,-45,-2
"6645",1,0.0301569068279299,92.4584908017319,75.6582729095641,0.176163673043724,0.0717492711095297,0.101272592752043,0.340583508092712,0.768507659804053,107.441929181692,115,21,-130,-135,0,35,30,-3,30,25,-3
"6646",1,0.019901560426538,92.6055767340293,75.3378619254776,0.516105123524626,0.071564982786512,0.0961373882563822,0.259493740911353,0.688548783775884,187.610328277962,195,17,-15,-15,2,-110,-115,9,-80,-80,4
"6647",1,0.0320119493756757,94.2257894261723,72.8916961954638,0.181901687593592,0.0582267611074459,0.0687416096111853,0.344014598590694,0.841439204507976,214.198889551632,220,14,-50,-50,4,-120,-125,6,-160,-160,9
"6648",1,0.0192095395578681,91.2261286190475,77.0287500368183,0.226963394004635,0.0689025745496011,0.0849878993915862,0.330143938160845,0.706839785312233,116.214446567759,125,15,-145,-145,10,-15,-15,0,-5.00000000000001,-5,8
"6649",1,0.0218530432684098,95.821003082705,73.2104339245666,0.266151968010266,0.0833925368732563,0.0732732806725764,0.313701751869204,0.848907387918508,160.780437271137,165,17,-45,-50,4,40,40,1,-100,-105,1
"6650",1,0.0257261231840521,98.1718481276861,79.3941881718754,0.437267155921796,0.0865240995442411,0.0726574951937749,0.283383727063362,0.736500317694503,38.134982513015,30,26,-45,-40,-4,140,145,-7,9.99999999999999,10,-4
"6651",1,0.0143413791792456,93.8064762992827,72.1301692188189,0.562365308822188,0.0439242616245058,0.0799969091146287,0.336075098296236,0.887597962479573,168.799497591298,170,14,45,50,6,-75,-70,6,-115,-115,3
"6652",1,0.0236203894763882,98.4130626790889,76.3820820808501,0.0574387521933614,0.0652432349865282,0.0791468150626828,0.235765976507516,0.728090203152475,123.411333757883,125,19,10,5,3,30,30,-2,-50,-50,6
"6653",1,0.0176927304122909,93.0370437380862,77.1980349126649,0.244497564110963,0.0844515497048215,0.0490761758496398,0.307016207350169,0.874993669384464,63.0443966492053,65,22,0,5,-6,125,130,-5,40,45,-7
"6654",1,0.0284756132058356,93.4828430349092,74.6489483606955,0.174102028729751,0.0876049206466828,0.0758223874119905,0.332307712900377,0.933294999016006,148.466655765099,155,17,10,10,8,10,5,-6,-75,-80,3
"6655",1,0.0375078437373816,99.8189405877175,75.5011730722059,0.393483946473682,0.0705933728399613,0.0722231893827249,0.157322509840495,0.788194775160187,19.8269753947593,20,17,60,60,5,240,235,3,130,125,4
"6656",1,0.024027520685425,99.9400722835427,77.6191218686075,0.462032323474517,0.0666291402700422,0.0564319176735159,0.315999211869312,0.723218518813667,204.96260233275,205,19,-140,-150,3,-65,-65,-3,-65,-65,0
"6657",1,0.0413522136654141,94.3692483445086,71.327827982875,0.451576967570952,0.0725331578908305,0.0818428569030911,0.285210520938781,0.734511760828703,139.32887193324,145,19,-100,-100,2,145,140,-5,30,25,3
"6658",1,0.0354814782928339,95.25650089767,72.0738421355789,0.375539827023346,0.0941658025658635,0.078777863695777,0.325235239752396,0.461794879974979,160.269992825582,165,20,-20,-20,2,-40,-40,-5,-10,-15,-2
"6659",1,0.0265652320909004,94.9526034239258,72.4638283389088,0.293052245308719,0.0684306535304103,0.0456519208592462,0.311766511986282,0.846788609435327,79.9174925120489,80,22,60,60,-1,20,25,-4,155,160,-6
"6660",1,0.0161574395729206,97.9880856379644,79.3914124659393,0.226236483122892,0.0557548067567826,0.0734509718272446,0.379173242750186,0.769271827546232,217.993478096378,220,21,-105,-105,1,-125,-125,-3,-135,-140,2
"6661",1,0.0116641220866045,96.8302872039772,75.7912389937968,0.467441945148424,0.0597990976595779,0.0688850352634027,0.299282643223328,0.842221810103267,151.823138110563,155,16,10,10,4,45,40,-4,-15,-25,4
"6662",1,0.0361774026107378,91.5093553231136,78.5369311559558,0.125585788799141,0.0467775505912517,0.0457210558631398,0.301127531852775,0.680913309848059,86.5117751896434,95,20,5,5,7,-40,-40,-2,20,15,1
"6663",1,0.0345179888289102,94.2362585305293,83.4361035552475,0.385281640653049,0.0503978045032185,0.0891973994586943,0.216144858538056,0.78067597902,64.2715992732142,65,24,90,85,-4,90,90,-8,95,100,-2
"6664",1,0.0330064225320554,99.044099112411,69.6008345254422,0.161779937610957,0.0682553003890913,0.103253670590422,0.398666186232222,0.871468657221943,164.038726157477,165,14,-150,-155,7,-85,-85,5,-55,-60,7
"6665",1,0.0312891501794529,96.3077284329166,78.716777076007,0.483029990410366,0.077738240273267,0.0786179929278763,0.226099320526692,0.810278639101261,146.324746785486,145,19,-155,-150,4,40,45,-6,60,65,-2
"6666",1,0.00817092286616847,95.4836411890557,73.7062906151614,0.332997196362536,0.0726776065281274,0.0864975776486553,0.194875666506193,0.711418359445769,170.483306334366,175,15,-135,-135,8,40,35,-1,-100,-100,2
"6667",1,0.0358805029522032,94.373818040803,72.5304276502995,0.161062756252977,0.0901296499770011,0.0654272505565643,0.316619467922354,0.819595336027986,224.302406769779,230,12,-230,-235,13,-110,-110,11,-145,-150,3
"6668",1,0.0110223664871996,95.5225361677303,73.7862219232871,0.328029172102354,0.0810968709228444,0.0543583597256217,0.33877340746076,0.583589393049336,100.528185860412,105,13,0,0,4,20,10,4,-20,-25,8
"6669",1,0.0258843274337345,94.4039203347647,71.4426370853833,0.605034304054228,0.105761676524084,0.0832917606084556,0.23253041882306,0.862863075799656,199.400831301722,205,18,-115,-115,5,-70,-70,4,-195,-200,6
"6670",1,0.0347909897993725,96.031589156974,76.5614750225235,0.136775285046812,0.0652918637429511,0.0659495743035417,0.356496377403101,0.817352465764281,176.047405040036,180,18,-150,-155,3,25,20,0,-5,-5,-3
